Age,Gender,Region,Industry,Work_Arrangement,Hours_Per_Week,Burnout_Level,Work_Life_Balance_Score,Social_Isolation_Score,Avg_Salary,Physical_Health_Count,Mental_Health_Score
39,Female,Africa,Customer Service,Onsite,64,1,4,3,70000.0,1,1
45,Male,Asia,Marketing,Onsite,54,3,5,2,50000.0,2,6
26,Male,Africa,Healthcare,Remote,36,2,1,3,70000.0,2,3
40,Female,Oceania,Education,Onsite,37,3,2,1,90000.0,0,1
51,Female,South America,Professional Services,Onsite,39,2,4,4,50000.0,0,0
23,Male,Asia,Marketing,Hybrid,61,2,4,5,110000.0,3,0
43,Female,Africa,Retail,Hybrid,35,1,3,3,70000.0,1,3
51,Male,Oceania,Professional Services,Onsite,64,2,1,3,70000.0,3,6
34,Female,Oceania,Customer Service,Remote,36,3,3,3,50000.0,2,0
45,Female,Asia,Professional Services,Onsite,40,1,4,3,110000.0,3,2
33,Male,Europe,Marketing,Onsite,62,2,1,1,110000.0,3,4
41,Female,South America,Education,Remote,53,3,4,4,90000.0,3,4
37,Male,Asia,Technology,Hybrid,40,2,3,3,70000.0,4,4
62,Female,Oceania,Professional Services,Onsite,46,1,4,2,90000.0,1,6
56,Male,Asia,Professional Services,Onsite,50,1,3,2,70000.0,0,5
51,Female,Asia,Technology,Onsite,65,2,3,1,90000.0,1,2
31,Male,Asia,Manufacturing,Hybrid,65,1,2,1,70000.0,3,5
34,Female,South America,Finance,Onsite,40,2,2,4,70000.0,0,5
63,Female,Asia,Finance,Hybrid,37,2,1,3,120000.0,1,3
58,Male,Africa,Professional Services,Remote,59,2,3,2,50000.0,3,6
39,Male,Oceania,Retail,Onsite,50,2,3,5,70000.0,3,5
57,Female,Asia,Marketing,Onsite,63,3,3,3,110000.0,2,5
33,Female,Europe,Education,Hybrid,55,3,2,3,90000.0,2,5
36,Female,North America,Finance,Onsite,42,2,2,4,90000.0,2,5
49,Male,Europe,Technology,Onsite,41,3,3,2,120000.0,1,1
22,Female,South America,Professional Services,Onsite,43,2,3,2,50000.0,2,4
55,Male,South America,Professional Services,Onsite,53,3,3,2,90000.0,0,4
43,Female,Asia,Healthcare,Hybrid,37,2,4,1,90000.0,1,4
48,Male,Africa,Professional Services,Hybrid,64,2,2,1,90000.0,2,2
31,Female,South America,Manufacturing,Onsite,52,2,3,3,70000.0,3,0
30,Female,Africa,Education,Onsite,61,2,3,2,120000.0,1,1
27,Male,North America,Education,Onsite,59,1,4,3,110000.0,3,5
34,Female,Oceania,Manufacturing,Hybrid,45,2,5,4,90000.0,2,0
50,Male,Europe,Manufacturing,Hybrid,39,1,4,2,50000.0,2,4
59,Male,South America,Finance,Onsite,56,3,1,1,70000.0,1,2
46,Male,Oceania,Manufacturing,Hybrid,50,1,3,5,110000.0,3,0
22,Male,Asia,Professional Services,Onsite,44,2,2,2,70000.0,4,1
34,Female,Oceania,Education,Onsite,42,1,3,3,70000.0,1,0
57,Female,Asia,Customer Service,Onsite,41,2,3,3,120000.0,5,1
27,Female,Africa,Technology,Onsite,48,2,2,3,70000.0,2,5
41,Female,Oceania,Technology,Hybrid,36,2,3,4,70000.0,2,0
41,Female,South America,Professional Services,Onsite,62,3,2,5,70000.0,2,4
24,Female,Oceania,Professional Services,Remote,40,2,4,4,70000.0,3,6
57,Female,South America,Professional Services,Remote,41,1,3,5,50000.0,1,5
30,Female,Asia,Marketing,Onsite,48,2,4,3,90000.0,0,3
38,Female,Oceania,Professional Services,Hybrid,62,1,2,1,90000.0,1,1
38,Female,Africa,Manufacturing,Hybrid,56,3,3,1,70000.0,0,3
29,Male,Asia,Professional Services,Hybrid,45,1,1,3,70000.0,2,0
34,Female,Oceania,Finance,Remote,61,1,2,5,110000.0,4,2
22,Male,Asia,Professional Services,Onsite,44,3,3,1,120000.0,2,6
51,Male,Europe,Technology,Onsite,40,2,5,2,90000.0,2,3
38,Male,Asia,Manufacturing,Hybrid,50,3,1,1,110000.0,1,5
48,Female,Asia,Professional Services,Hybrid,61,2,2,4,120000.0,3,4
30,Female,Oceania,Marketing,Remote,39,3,3,5,50000.0,2,0
37,Male,North America,Education,Onsite,64,3,1,2,90000.0,3,0
50,Male,South America,Marketing,Onsite,51,3,3,4,50000.0,4,0
61,Female,South America,Retail,Hybrid,44,1,3,3,90000.0,3,2
36,Female,North America,Manufacturing,Remote,44,2,1,3,50000.0,1,0
58,Female,Europe,Education,Onsite,56,2,3,1,50000.0,2,5
56,Male,Oceania,Professional Services,Onsite,61,2,3,5,120000.0,1,6
57,Male,South America,Finance,Onsite,58,2,2,3,70000.0,2,0
57,Male,Europe,Healthcare,Onsite,43,3,3,1,70000.0,1,0
48,Male,Europe,Retail,Onsite,57,2,2,2,120000.0,1,0
65,Male,North America,Marketing,Hybrid,48,2,3,2,50000.0,1,0
48,Female,South America,Marketing,Onsite,47,2,4,1,50000.0,3,2
40,Male,North America,Manufacturing,Onsite,47,1,2,1,70000.0,3,0
64,Male,Africa,Technology,Remote,45,3,3,4,110000.0,1,4
60,Male,North America,Education,Hybrid,60,1,1,3,70000.0,1,3
27,Female,Africa,Education,Onsite,43,3,5,1,70000.0,2,5
59,Female,Africa,Finance,Hybrid,59,2,3,2,50000.0,1,0
57,Male,Oceania,Professional Services,Onsite,42,2,4,3,50000.0,2,5
31,Female,Europe,Manufacturing,Hybrid,59,3,4,3,90000.0,1,2
27,Male,Africa,Marketing,Hybrid,43,3,3,2,90000.0,2,4
53,Female,Europe,Technology,Hybrid,63,3,2,1,120000.0,3,3
56,Female,Oceania,Technology,Remote,55,3,3,3,50000.0,0,1
31,Male,North America,Professional Services,Onsite,48,2,3,1,70000.0,2,1
58,Male,South America,Professional Services,Onsite,61,3,3,2,110000.0,3,1
37,Female,Europe,Retail,Onsite,54,2,5,3,110000.0,2,0
55,Male,South America,Finance,Onsite,38,1,1,2,90000.0,2,0
57,Male,Asia,Professional Services,Remote,35,3,2,4,120000.0,1,2
46,Male,Asia,Education,Onsite,54,2,1,5,70000.0,3,1
46,Female,South America,Healthcare,Onsite,59,2,4,2,70000.0,3,4
29,Male,Europe,Finance,Remote,40,2,5,4,110000.0,2,2
47,Female,North America,Technology,Onsite,47,3,5,1,90000.0,2,0
37,Female,Asia,Healthcare,Onsite,50,2,1,1,90000.0,4,3
33,Male,Oceania,Customer Service,Onsite,39,3,3,4,70000.0,2,6
39,Female,Europe,Education,Onsite,62,3,2,2,70000.0,3,1
63,Male,South America,Technology,Hybrid,37,3,3,4,90000.0,2,2
32,Male,Africa,Retail,Hybrid,56,2,2,3,50000.0,0,3
43,Male,Asia,Technology,Hybrid,43,1,1,4,90000.0,1,1
39,Female,South America,Technology,Hybrid,65,2,2,2,120000.0,3,0
46,Male,Africa,Education,Hybrid,41,2,4,3,90000.0,2,3
33,Female,South America,Technology,Onsite,36,1,3,1,120000.0,1,0
38,Female,South America,Technology,Hybrid,46,2,3,4,70000.0,4,3
47,Female,Europe,Manufacturing,Hybrid,48,3,2,4,70000.0,5,0
41,Female,North America,Professional Services,Onsite,41,3,1,3,70000.0,2,6
59,Female,Asia,Technology,Remote,61,2,4,3,50000.0,1,0
47,Female,Europe,Finance,Hybrid,39,3,5,2,50000.0,3,3
31,Female,Oceania,Retail,Onsite,55,3,1,2,70000.0,2,6
44,Male,Europe,Retail,Remote,35,1,2,4,50000.0,1,1
26,Male,Oceania,Manufacturing,Hybrid,39,3,2,3,70000.0,2,4
53,Female,North America,Technology,Onsite,55,2,3,2,90000.0,2,1
48,Female,North America,Healthcare,Onsite,48,3,4,2,70000.0,4,2
26,Male,Oceania,Professional Services,Remote,56,2,4,2,110000.0,1,2
62,Male,North America,Technology,Onsite,57,3,2,2,50000.0,1,2
36,Female,Oceania,Finance,Remote,44,2,1,4,90000.0,2,6
46,Male,Europe,Healthcare,Hybrid,56,2,4,1,70000.0,1,0
53,Female,North America,Finance,Onsite,63,3,2,5,120000.0,3,1
22,Female,Africa,Education,Onsite,46,2,4,2,90000.0,4,6
52,Male,Africa,Manufacturing,Hybrid,39,2,4,1,90000.0,0,5
53,Female,Africa,Retail,Onsite,60,2,5,5,50000.0,2,0
53,Male,Oceania,Professional Services,Onsite,51,2,1,5,90000.0,1,6
38,Male,North America,Professional Services,Hybrid,59,1,3,4,70000.0,1,6
22,Female,Asia,Technology,Hybrid,57,2,4,2,50000.0,1,1
52,Female,Europe,Professional Services,Onsite,42,1,4,2,50000.0,3,2
52,Female,South America,Education,Onsite,57,1,5,4,90000.0,4,6
42,Female,South America,Professional Services,Onsite,50,2,3,3,70000.0,3,2
24,Male,Oceania,Manufacturing,Remote,62,2,1,4,70000.0,2,4
65,Male,Oceania,Technology,Hybrid,55,1,5,4,70000.0,0,2
61,Female,South America,Healthcare,Hybrid,47,2,2,1,70000.0,2,0
22,Male,Asia,Manufacturing,Remote,58,2,5,2,110000.0,0,0
62,Female,North America,Retail,Onsite,38,1,2,2,70000.0,2,4
57,Female,South America,Marketing,Onsite,56,2,3,5,90000.0,4,4
51,Male,South America,Marketing,Hybrid,47,3,1,4,50000.0,1,6
50,Male,Oceania,Technology,Hybrid,57,1,1,5,70000.0,1,6
57,Male,Europe,Manufacturing,Onsite,37,3,4,2,90000.0,0,3
47,Male,South America,Manufacturing,Onsite,63,1,3,1,70000.0,2,6
47,Male,South America,Marketing,Hybrid,57,3,1,3,110000.0,1,2
39,Male,Africa,Professional Services,Onsite,35,2,3,2,70000.0,0,1
59,Male,South America,Retail,Hybrid,50,2,3,2,90000.0,1,3
52,Male,Africa,Education,Hybrid,62,1,3,3,90000.0,2,6
28,Female,Europe,Customer Service,Remote,60,3,3,4,70000.0,2,5
59,Female,North America,Manufacturing,Onsite,41,1,2,1,70000.0,2,5
30,Male,Asia,Professional Services,Hybrid,38,2,3,1,70000.0,3,0
25,Male,Oceania,Technology,Remote,49,2,2,5,70000.0,2,6
53,Female,Asia,Education,Hybrid,43,2,3,2,120000.0,2,4
27,Male,Europe,Professional Services,Onsite,60,2,1,2,50000.0,2,0
43,Female,Europe,Healthcare,Hybrid,57,3,2,1,70000.0,1,5
34,Male,Europe,Retail,Remote,60,3,2,5,110000.0,4,6
24,Male,South America,Customer Service,Onsite,65,3,3,2,110000.0,3,1
22,Female,Europe,Retail,Onsite,60,2,3,2,120000.0,3,1
48,Female,South America,Professional Services,Onsite,62,3,5,3,90000.0,3,2
34,Female,Europe,Retail,Onsite,44,1,3,3,50000.0,1,6
52,Male,North America,Retail,Onsite,64,2,2,4,120000.0,0,4
23,Female,Oceania,Professional Services,Hybrid,65,3,3,3,110000.0,0,6
62,Female,South America,Manufacturing,Onsite,51,2,4,1,70000.0,1,6
28,Female,Asia,Manufacturing,Remote,39,2,4,4,70000.0,2,3
31,Female,Oceania,Professional Services,Onsite,36,2,3,3,70000.0,2,5
24,Male,North America,Healthcare,Onsite,48,2,3,2,90000.0,2,6
34,Female,North America,Professional Services,Onsite,46,2,5,1,110000.0,4,4
45,Female,South America,Education,Onsite,46,3,3,1,90000.0,2,1
42,Female,Asia,Professional Services,Onsite,44,1,5,3,120000.0,3,0
35,Female,North America,Technology,Remote,54,3,3,2,50000.0,2,0
24,Female,Oceania,Manufacturing,Hybrid,45,1,5,3,70000.0,4,0
41,Female,North America,Healthcare,Onsite,53,1,3,3,70000.0,1,1
40,Female,South America,Finance,Remote,47,2,2,3,50000.0,1,6
23,Male,Oceania,Professional Services,Onsite,39,1,4,1,90000.0,2,4
53,Male,Africa,Professional Services,Onsite,50,2,3,2,110000.0,1,3
54,Male,Europe,Professional Services,Onsite,63,1,3,2,90000.0,3,3
61,Male,Europe,Finance,Hybrid,56,1,1,4,90000.0,1,0
31,Female,South America,Professional Services,Hybrid,37,3,4,4,70000.0,0,1
28,Female,Europe,Technology,Hybrid,40,1,1,3,70000.0,3,6
58,Male,South America,Education,Remote,60,1,5,3,110000.0,0,5
25,Female,Asia,Manufacturing,Hybrid,44,2,4,3,90000.0,2,1
54,Female,South America,Professional Services,Onsite,55,2,3,4,70000.0,2,1
39,Female,North America,Technology,Hybrid,37,3,3,1,70000.0,4,3
48,Female,Europe,Professional Services,Onsite,63,1,2,1,70000.0,2,0
36,Female,Asia,Healthcare,Hybrid,58,3,4,3,110000.0,1,6
61,Female,South America,Professional Services,Hybrid,56,1,1,3,70000.0,3,0
61,Male,South America,Technology,Hybrid,43,2,2,2,70000.0,0,4
56,Female,South America,Technology,Onsite,52,1,3,2,70000.0,2,0
32,Male,Oceania,Technology,Onsite,64,3,4,2,90000.0,1,4
43,Male,Europe,Professional Services,Onsite,64,2,3,1,50000.0,3,4
27,Male,Europe,Technology,Onsite,53,1,4,3,70000.0,2,0
51,Female,Europe,Technology,Hybrid,53,2,5,1,90000.0,1,2
33,Male,South America,Customer Service,Onsite,53,2,4,3,90000.0,2,1
29,Female,North America,Technology,Onsite,52,2,3,3,50000.0,2,0
50,Female,North America,Retail,Remote,51,2,4,4,90000.0,0,5
55,Female,Africa,Technology,Hybrid,41,2,2,1,70000.0,2,0
22,Female,Africa,Manufacturing,Onsite,60,2,4,2,120000.0,1,0
40,Male,Oceania,Technology,Hybrid,48,3,4,1,90000.0,2,2
28,Male,Africa,Education,Onsite,36,2,3,3,90000.0,3,3
45,Female,South America,Manufacturing,Onsite,53,1,3,2,90000.0,2,1
62,Female,Africa,Marketing,Remote,44,3,1,4,70000.0,3,0
53,Female,Asia,Professional Services,Onsite,42,1,4,1,90000.0,2,6
37,Male,Europe,Education,Onsite,64,1,4,1,120000.0,1,1
45,Male,Asia,Professional Services,Onsite,51,3,1,4,50000.0,1,6
47,Male,Asia,Manufacturing,Onsite,35,3,3,3,110000.0,2,6
61,Male,Oceania,Professional Services,Onsite,41,3,2,1,110000.0,4,1
36,Female,Africa,Healthcare,Onsite,40,2,2,2,90000.0,1,4
41,Male,Africa,Professional Services,Onsite,41,1,4,3,90000.0,2,4
56,Female,Europe,Technology,Hybrid,52,2,3,1,50000.0,2,2
43,Male,Africa,Technology,Remote,45,2,2,5,70000.0,0,2
35,Male,Africa,Professional Services,Hybrid,47,3,1,1,70000.0,1,0
55,Male,Europe,Healthcare,Hybrid,60,3,5,3,120000.0,1,2
54,Female,Oceania,Professional Services,Hybrid,40,3,1,3,50000.0,2,3
51,Female,Asia,Marketing,Onsite,65,3,2,2,110000.0,1,3
45,Male,Europe,Education,Onsite,59,3,4,1,90000.0,1,1
24,Male,Oceania,Healthcare,Hybrid,57,1,5,3,90000.0,3,1
48,Female,Africa,Finance,Onsite,39,3,3,3,90000.0,2,0
24,Female,South America,Education,Remote,64,1,3,4,70000.0,3,0
46,Female,Europe,Healthcare,Onsite,39,2,4,2,110000.0,1,4
29,Male,Europe,Customer Service,Remote,58,2,5,3,70000.0,1,5
33,Female,South America,Healthcare,Hybrid,46,2,3,4,90000.0,2,1
39,Female,South America,Finance,Onsite,45,3,4,2,50000.0,2,4
62,Female,North America,Marketing,Hybrid,64,1,2,5,70000.0,0,6
27,Female,Europe,Marketing,Onsite,54,2,5,4,90000.0,2,0
63,Female,Oceania,Healthcare,Onsite,52,1,3,5,90000.0,3,6
30,Female,North America,Manufacturing,Remote,48,2,5,4,90000.0,2,4
53,Male,Europe,Technology,Onsite,64,1,2,3,50000.0,1,0
56,Female,Oceania,Marketing,Onsite,45,3,2,3,70000.0,2,0
59,Male,Asia,Healthcare,Onsite,63,2,4,2,90000.0,1,1
26,Female,Europe,Marketing,Onsite,46,3,3,3,70000.0,2,0
60,Male,Oceania,Professional Services,Onsite,39,2,1,4,110000.0,5,0
39,Female,Africa,Finance,Hybrid,61,2,2,4,90000.0,3,5
45,Female,Oceania,Marketing,Onsite,45,2,5,1,70000.0,1,4
48,Male,Europe,Finance,Onsite,45,2,3,5,70000.0,3,5
23,Female,North America,Education,Hybrid,51,3,3,2,90000.0,3,0
60,Female,Europe,Customer Service,Onsite,38,2,1,4,70000.0,1,0
44,Female,Africa,Manufacturing,Onsite,59,1,3,4,50000.0,1,3
55,Male,Asia,Manufacturing,Onsite,51,2,3,2,110000.0,1,4
58,Female,Asia,Professional Services,Remote,56,3,2,4,90000.0,2,6
60,Male,Africa,Technology,Onsite,65,2,4,1,90000.0,2,3
53,Female,Africa,Education,Onsite,38,3,1,2,120000.0,1,6
51,Female,Africa,Technology,Remote,37,3,2,3,120000.0,3,5
23,Female,Oceania,Technology,Remote,62,2,3,2,70000.0,2,0
37,Male,Oceania,Marketing,Onsite,50,2,3,1,90000.0,1,6
26,Male,South America,Professional Services,Onsite,40,2,3,2,50000.0,1,3
30,Female,South America,Retail,Hybrid,54,3,4,1,50000.0,1,0
37,Female,Asia,Finance,Hybrid,64,2,5,4,90000.0,3,0
48,Male,Africa,Manufacturing,Remote,54,3,3,5,70000.0,2,0
29,Male,South America,Technology,Hybrid,43,3,2,1,110000.0,3,3
56,Female,North America,Marketing,Hybrid,60,2,1,4,90000.0,2,1
40,Female,Oceania,Healthcare,Onsite,56,2,4,2,70000.0,2,1
35,Male,Asia,Technology,Remote,45,2,2,3,70000.0,2,0
55,Male,Africa,Healthcare,Hybrid,56,3,2,4,90000.0,3,5
64,Female,North America,Professional Services,Onsite,64,1,2,4,90000.0,2,6
45,Male,Oceania,Professional Services,Hybrid,58,2,4,3,110000.0,2,1
60,Female,South America,Professional Services,Onsite,37,2,2,4,90000.0,3,2
36,Female,North America,Technology,Remote,36,3,3,2,50000.0,2,0
45,Female,North America,Education,Onsite,60,1,2,4,90000.0,3,0
55,Male,Europe,Technology,Remote,62,2,5,5,90000.0,2,3
27,Female,Oceania,Professional Services,Onsite,63,2,3,1,70000.0,2,0
44,Female,North America,Customer Service,Hybrid,41,2,4,2,90000.0,2,5
62,Female,Oceania,Professional Services,Remote,45,2,3,4,50000.0,2,6
42,Female,Africa,Technology,Hybrid,60,2,5,3,70000.0,3,5
24,Male,Europe,Technology,Hybrid,63,3,4,3,50000.0,2,0
46,Male,Oceania,Professional Services,Onsite,45,2,1,1,50000.0,3,3
29,Female,North America,Professional Services,Onsite,53,3,3,5,70000.0,1,0
32,Female,Asia,Professional Services,Onsite,48,2,3,2,70000.0,2,4
23,Male,Oceania,Customer Service,Onsite,61,3,3,1,90000.0,1,0
48,Female,Africa,Finance,Onsite,54,1,3,3,50000.0,3,1
24,Female,Asia,Finance,Onsite,50,2,3,2,70000.0,2,3
31,Male,Asia,Finance,Onsite,54,1,3,5,90000.0,1,1
31,Male,North America,Finance,Remote,53,2,3,4,90000.0,3,0
61,Female,Europe,Customer Service,Onsite,43,3,3,2,70000.0,1,6
32,Male,Europe,Technology,Onsite,62,3,4,2,70000.0,2,6
44,Male,Asia,Marketing,Hybrid,64,3,4,3,70000.0,1,2
44,Female,North America,Healthcare,Onsite,39,2,2,1,70000.0,2,4
30,Male,Asia,Education,Onsite,40,1,3,4,90000.0,2,3
53,Male,South America,Technology,Remote,43,3,3,2,90000.0,2,0
24,Male,South America,Education,Onsite,56,2,2,3,50000.0,2,0
53,Male,Oceania,Professional Services,Onsite,43,3,1,2,70000.0,3,0
45,Female,North America,Professional Services,Remote,61,2,4,5,70000.0,1,2
53,Male,Asia,Finance,Onsite,35,2,4,1,70000.0,1,5
37,Female,Africa,Manufacturing,Onsite,54,1,1,2,110000.0,2,3
65,Female,Asia,Professional Services,Onsite,63,2,3,1,110000.0,3,6
54,Female,Asia,Manufacturing,Remote,39,3,3,4,50000.0,1,6
38,Female,Asia,Finance,Onsite,62,3,5,4,50000.0,2,2
55,Female,South America,Manufacturing,Hybrid,52,2,3,3,70000.0,4,1
27,Female,Europe,Education,Onsite,62,3,4,1,110000.0,3,6
55,Male,Africa,Technology,Remote,50,3,2,3,90000.0,2,5
50,Male,North America,Education,Remote,58,2,2,5,110000.0,2,0
47,Male,Oceania,Retail,Hybrid,39,2,1,3,120000.0,1,2
59,Male,Asia,Education,Hybrid,44,3,5,1,50000.0,1,0
57,Female,Asia,Education,Onsite,45,1,3,3,110000.0,1,1
40,Female,Africa,Healthcare,Onsite,45,3,3,4,90000.0,3,4
33,Male,Oceania,Finance,Hybrid,65,3,3,4,90000.0,3,0
29,Male,Asia,Education,Onsite,42,3,4,3,90000.0,0,4
51,Male,Africa,Manufacturing,Onsite,52,2,1,2,70000.0,3,5
37,Male,South America,Education,Remote,54,3,3,3,70000.0,1,3
62,Male,Africa,Education,Onsite,56,2,3,5,120000.0,3,6
31,Female,South America,Education,Onsite,54,2,3,2,70000.0,2,2
56,Male,Oceania,Finance,Onsite,60,2,4,3,70000.0,3,3
56,Female,Africa,Education,Remote,61,1,3,5,110000.0,4,0
57,Female,Asia,Customer Service,Onsite,38,1,4,5,50000.0,2,3
37,Female,Africa,Technology,Onsite,53,1,2,2,70000.0,3,1
65,Female,North America,Professional Services,Hybrid,49,3,2,3,50000.0,3,5
34,Male,Oceania,Technology,Remote,60,3,2,4,50000.0,3,0
59,Female,Europe,Retail,Hybrid,51,2,3,4,110000.0,1,0
40,Female,North America,Technology,Onsite,45,2,1,2,70000.0,1,5
44,Female,Africa,Professional Services,Hybrid,54,3,4,2,90000.0,1,5
31,Female,North America,Manufacturing,Onsite,55,1,1,1,50000.0,4,4
24,Male,South America,Finance,Hybrid,41,3,3,4,70000.0,1,5
31,Female,North America,Marketing,Onsite,51,2,3,2,70000.0,2,3
35,Female,Asia,Retail,Onsite,56,1,3,3,70000.0,2,4
59,Male,North America,Manufacturing,Onsite,35,1,1,3,70000.0,0,0
60,Female,Oceania,Professional Services,Onsite,52,2,5,3,120000.0,1,0
49,Female,Africa,Customer Service,Onsite,39,1,4,2,90000.0,3,3
38,Female,Asia,Professional Services,Hybrid,44,3,3,3,90000.0,2,6
45,Female,North America,Professional Services,Hybrid,42,3,5,5,110000.0,2,2
36,Female,Europe,Manufacturing,Onsite,36,1,4,1,110000.0,1,1
63,Female,North America,Technology,Onsite,37,2,2,3,70000.0,2,2
24,Female,Oceania,Finance,Onsite,46,3,1,2,110000.0,4,3
49,Female,North America,Retail,Onsite,60,2,4,2,50000.0,2,6
58,Female,Oceania,Finance,Hybrid,46,2,3,3,70000.0,2,5
40,Male,Africa,Education,Onsite,59,1,4,2,90000.0,1,6
43,Male,Asia,Marketing,Hybrid,54,2,3,2,90000.0,3,4
26,Male,South America,Customer Service,Hybrid,51,3,1,3,90000.0,4,2
38,Male,Asia,Retail,Onsite,65,2,3,1,70000.0,2,4
32,Male,Europe,Customer Service,Onsite,52,2,3,3,90000.0,2,0
43,Female,North America,Professional Services,Onsite,40,2,4,2,110000.0,1,4
25,Male,South America,Technology,Onsite,45,1,2,3,70000.0,0,0
50,Male,Oceania,Finance,Hybrid,55,1,4,3,70000.0,2,0
28,Male,Asia,Marketing,Remote,58,3,3,3,110000.0,3,3
26,Male,Asia,Manufacturing,Onsite,40,2,4,2,70000.0,3,4
27,Female,North America,Professional Services,Onsite,47,3,4,4,90000.0,1,5
56,Male,Africa,Education,Remote,63,2,3,4,110000.0,1,0
47,Female,Oceania,Professional Services,Onsite,65,2,3,2,70000.0,0,6
48,Male,Europe,Technology,Hybrid,64,3,3,3,110000.0,3,6
61,Female,Asia,Professional Services,Onsite,53,1,1,3,90000.0,2,3
59,Female,South America,Technology,Hybrid,50,2,5,3,70000.0,1,0
62,Female,Africa,Technology,Remote,42,1,3,5,70000.0,3,0
53,Male,Europe,Professional Services,Hybrid,42,3,1,3,90000.0,2,5
44,Female,Africa,Healthcare,Onsite,64,2,1,3,90000.0,0,2
27,Male,Asia,Professional Services,Onsite,59,1,1,2,50000.0,2,5
59,Female,Europe,Technology,Onsite,55,3,3,2,90000.0,1,0
31,Male,Oceania,Marketing,Hybrid,57,3,3,4,120000.0,3,0
61,Male,Oceania,Education,Onsite,46,2,4,3,110000.0,1,2
33,Male,Europe,Technology,Onsite,35,1,3,2,110000.0,5,4
58,Male,Asia,Manufacturing,Onsite,35,2,3,5,90000.0,1,0
59,Male,Europe,Manufacturing,Hybrid,48,1,3,3,70000.0,4,1
50,Male,South America,Marketing,Hybrid,61,1,3,2,70000.0,1,3
31,Female,Africa,Technology,Onsite,60,2,3,5,70000.0,2,6
29,Female,North America,Technology,Hybrid,37,2,3,1,70000.0,1,2
27,Male,South America,Technology,Remote,47,3,3,3,90000.0,1,0
42,Female,Asia,Education,Hybrid,45,2,2,3,90000.0,2,1
64,Female,South America,Finance,Onsite,47,2,3,5,120000.0,4,0
25,Male,Asia,Healthcare,Remote,37,3,3,5,70000.0,1,5
27,Male,Asia,Professional Services,Hybrid,54,1,3,2,50000.0,2,6
55,Female,South America,Technology,Hybrid,54,2,1,1,120000.0,1,0
46,Male,Africa,Healthcare,Onsite,38,3,1,1,70000.0,3,1
47,Female,North America,Retail,Remote,50,3,1,3,90000.0,2,3
30,Female,North America,Marketing,Onsite,57,3,3,2,90000.0,1,2
46,Male,North America,Manufacturing,Onsite,35,2,3,3,70000.0,3,0
50,Female,South America,Customer Service,Hybrid,62,2,2,4,90000.0,1,0
40,Female,Africa,Technology,Onsite,57,3,4,3,70000.0,1,2
63,Female,Africa,Professional Services,Onsite,44,2,4,2,110000.0,3,4
36,Male,North America,Professional Services,Onsite,36,2,3,2,70000.0,2,1
50,Male,Asia,Professional Services,Remote,50,2,3,4,90000.0,3,4
53,Male,North America,Healthcare,Onsite,44,3,5,4,90000.0,1,1
56,Male,Oceania,Professional Services,Onsite,64,1,3,2,90000.0,4,0
54,Male,Africa,Professional Services,Hybrid,45,2,3,3,90000.0,2,2
24,Female,Asia,Finance,Onsite,53,2,4,2,110000.0,2,0
35,Male,Asia,Marketing,Onsite,36,3,4,4,90000.0,4,5
32,Male,South America,Professional Services,Onsite,48,3,4,2,50000.0,2,0
34,Male,Oceania,Finance,Hybrid,47,2,2,4,90000.0,2,0
40,Female,Asia,Technology,Hybrid,64,3,3,2,90000.0,2,2
24,Female,South America,Finance,Remote,52,2,3,5,110000.0,2,2
33,Female,Oceania,Education,Onsite,49,1,1,5,70000.0,3,0
56,Male,South America,Professional Services,Remote,50,2,1,5,120000.0,2,5
57,Female,North America,Finance,Remote,39,3,2,4,70000.0,4,6
56,Female,North America,Marketing,Onsite,65,2,5,3,110000.0,2,2
53,Male,Oceania,Retail,Onsite,47,2,5,5,70000.0,2,6
50,Female,North America,Customer Service,Remote,63,2,3,4,90000.0,1,1
52,Male,South America,Education,Remote,39,3,3,3,50000.0,3,1
